ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:00000003	mine tailing	ENVO:0010001	anthropogenic environmental material	tailing		Mine tailings are the materials left over after the process of separating the valuable fraction from the uneconomic fraction (gangue) of an ore.
ENVO:00000134	permafrost	ENVO:00010483	environmental material	Permafrost	envoPolar	Soil or rock and included ice or organic material at or below the freezing point of water (0 degrees Celsius or 32 degrees Fahrenheit) for two or more years.
ENVO:00000194	scree	ENVO:00010483	environmental material	TALUS|talus slope|talus slope		Broken rock that appears at the bottom of crags, mountain cliffs or valley shoulders.
ENVO:00000338	vomit material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of vomit, a bodily fluid consisting of the expulsed contents of the stomach of an organism disgorged through the mouth or nose.
ENVO:00000546	lake sediment	ENVO:00002007	sediment	SedimentLayer		Lake sediment is sediment which covers the bottom of a lake. Lake sediments are comprised mainly of clastic material (sediment of clay, silt, and sand sizes), organic debris, chemical precipitates, or combinations of these.
ENVO:00001995	rock	ENVO:01000814	solid environmental material			A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.
ENVO:00001998	soil	ENVO:00010483	environmental material	regolith		Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.
ENVO:00002001	waste water	ENVO:00002186|ENVO:00002264	contaminated water|waste material			Water that has been adversely affected in quality by anthropogenic influence.
ENVO:00002003	fecal material	ENVO:02000022	excreta material	droppings|faeces material|feces material|frass|pellet		An excreta material which is composed primarily of feces, an excreta consisting of waste products expelled from an animal's digestive tract through the anus (or cloaca) during defecation.
ENVO:00002005	air	ENVO:01000797	gaseous environmental material		envoPolar	The mixture of gases (roughly (by molar content/volume: 78% nitrogen, 20.95% oxygen, 0.93% argon, 0.038% carbon dioxide, trace amounts of other gases, and a variable amount (average around 1%) of water vapor) that surrounds the planet Earth.
ENVO:00002006	liquid water	ENVO:01000815	liquid environmental material	water		An environmental material primarily composed of dihydrogen oxide in its liquid form.
ENVO:00002007	sediment	ENVO:00010483	environmental material		envoPolar	Sediment is an environmental substance comprised of any particulate matter that can be transported by fluid flow and which eventually is deposited as a layer of solid particles on the bedor bottom of a body of water or other liquid.
ENVO:00002008	dust	ENVO:01000060|ENVO:01000814	particulate matter|solid environmental material		envoPolar	Minute solid particles with diameters less than 500 micrometers. Occurs in and may be deposited from, the atmosphere.
ENVO:00002010	saline water	ENVO:00002006	liquid water	salt water		Water which contains a significant concentration of dissolved salts.
ENVO:00002011	fresh water	ENVO:00002006	liquid water	freshwater|sweet water	envoEmpo|envoPolar	Water which has a low concentration of dissolved solutes, particularly that of sodium chloride.
ENVO:00002012	hypersaline water	ENVO:00002010	saline water		envoPolar	Water which contains a highly increased concentration of dissolved salts, surpassing the average salinity of seawater.
ENVO:00002013	igneous rock	ENVO:00001995	rock			Rock formed from molten magma.
ENVO:00002014	plutonic rock	ENVO:00002013	igneous rock	intrusive rock		An igneous rock that results from the crystallization of a magma below the surface of the Earth.
ENVO:00002015	volcanic rock	ENVO:00001995	rock			An igneous rock that results from magma reaching the surface either as lava or fragmental ejecta.
ENVO:00002016	sedimentary rock	ENVO:00001995	rock			A rock formed by deposition of either clastic sediments, organic matter, or chemical precipitates (evaporites), followed by compaction of the particulate matter and cementation during diagenesis.
ENVO:00002017	metamorphic rock	ENVO:00001995	rock			A rock formed by subjecting any rock type (including previously-formed metamorphic rock) to different temperature and pressure conditions than those in which the original rock was formed. These temperatures and pressures are always higher than those at the Earth's surface and must be sufficiently high so as to change the original minerals into other mineral types or else into other forms of the same minerals (e.g. by recrystallisation).
ENVO:00002018	sewage	ENVO:00002001	waste water			Wastewater that is contaminated with feces or urine,
ENVO:00002019	brackish water	ENVO:00002010	saline water		envoPolar	Water which has a higher salinity than fresh water but a lower salinity than marine water.
ENVO:00002040	wood	ENVO:01000155|ENVO:01000814	organic material|solid environmental material			
ENVO:00002042	surface water	ENVO:00002006	liquid water			Water that is found on the surface of an astronomical object.
ENVO:00002044	sludge	ENVO:0010001	anthropogenic environmental material			The residual semi-solid material left from domestic or industrial processes, or wastewater treatment processes.
ENVO:00002045	anaerobic sediment	ENVO:00002007	sediment	anoxic sediment	envoPolar	Sediment characterised by the absence of oxygen.
ENVO:00002046	activated sludge	ENVO:00002044	sludge			
ENVO:00002047	urine material	ENVO:02000022	excreta material			An excreta material which is composed primarily of urine, a liquid excreta containing water and waste products made by the kidneys, stored in the bladder, and leaves the body through the urethra.
ENVO:00002053	limestone	ENVO:00002016	sedimentary rock			A sedimentary rock composed largely of the mineral calcite.
ENVO:00002054	chalk	ENVO:00002053	limestone			A soft, white, porous limestone.
ENVO:00002055	sandstone	ENVO:01000271	clastic sedimentary rock			A sedimentary rock composed mainly of sand-size mineral or rock grains.
ENVO:00002056	shale	ENVO:01000271	clastic sedimentary rock			A fine-grained sedimentary rock whose original constituents were clays or muds. It is characterized by thin laminae breaking with an irregular curving fracture, often splintery and usually parallel to the often-indistinguishable bedding plane.
ENVO:00002057	raw primary sludge	ENVO:00002044	sludge			
ENVO:00002058	secondary sludge	ENVO:00002044	sludge			
ENVO:00002059	biosolids	ENVO:00002044	sludge			A treated form of sludge, sometimes used as a fertilizer in agriculture.
ENVO:00002060	oil sludge	ENVO:00002176	contaminated sludge			A solid or gel in motor oil caused by the oil gelling or solidifying, usually at temperatures lower than 100deg C.
ENVO:00002113	deep marine sediment	ENVO:03000033	marine sediment	deep marine sediments|pelagic sediment {alternative name}	envoPolar	Sediment that accumulates in the flat or very gently sloping areas of the deep ocean basin floor. The three main types of deep marine sediment, also known as pelagic sediment, are siliceous oozes, calcareous oozes, and red clays.
ENVO:00002114	chemically enriched sediment	ENVO:00002007	sediment			Sediment which has increased levels of one or more chemical compounds.
ENVO:00002115	petroleum enriched sediment	ENVO:00002202	organically enriched sediment			Organically enriched sediment which has increased levels of petroleum.
ENVO:00002116	contaminated soil	ENVO:00003082	enriched soil			A portion of contaminated soil is a portion of soil with elevated levels of some contaminant.
ENVO:00002117	creosote contaminated soil	ENVO:00002116	contaminated soil			Soil which has elevated concentrations of creosote.
ENVO:00002118	sea sand	ENVO:01000017	sand			
ENVO:00002122	arsenic-rich mud	ENVO:01000001	mud			Mud which has elevated concentrations of arsenic.
ENVO:00002127	stream sediment	ENVO:00002007	sediment			
ENVO:00002129	anaerobic sludge	ENVO:00002044	sludge			
ENVO:00002133	anaerobic mud	ENVO:01000001	mud	anoxic mud		Mud which has no or neglible concentrations of dissolved oxygen.
ENVO:00002134	anaerobic stream sediment	ENVO:00002045|ENVO:00002127	anaerobic sediment|stream sediment			
ENVO:00002135	treated wood	ENVO:00002040	wood			
ENVO:00002136	arsenate treated wood	ENVO:00002135	treated wood			
ENVO:00002138	beach sand	ENVO:01000017	sand			
ENVO:00002141	leachate	ENVO:00002006	liquid water			The liquid produced when water percolates through any permeable material. It can contain either dissolved or suspended material, or usually both.
ENVO:00002142	borax leachate	ENVO:00002141	leachate			
ENVO:00002145	chromate contaminated soil	ENVO:00003081	metal contaminated soil			Soil which has elevated concentrations of chromate.
ENVO:00002146	xylene contaminated soil	ENVO:00002116	contaminated soil			Soil which has elevated concentrations of xylene.
ENVO:00002147	coal mine lake sediment	ENVO:00000546	lake sediment			Coal mine lake sediment is lake sediment which covers the bottom of a coal mine lake.
ENVO:00002148	coarse beach sand	ENVO:00002138	beach sand			
ENVO:00002149	sea water	ENVO:00002010	saline water	ocean water|seawater		Water which has physicochemical properties that have been determined by the processes occuring in a sea or ocean.
ENVO:00002150	coastal sea water	ENVO:00002149	sea water	coastal ocean water|coastal oceanic water|coastal seawater|coastal water	envoPolar	Coastal sea water is sea water that is adjacent to a coast.
ENVO:00002154	radioactive sediment	ENVO:00002114	chemically enriched sediment			
ENVO:00002155	high-level radioactive sediment	ENVO:00002154	radioactive sediment			
ENVO:00002158	ditch water	ENVO:00002011	fresh water			
ENVO:00002159	drilling bore water	ENVO:00002006	liquid water			
ENVO:00002160	estuarine mud	ENVO:01000001	mud			Mud which is part of an estuary.
ENVO:00002164	fossil material	ENVO:01000814	solid environmental material			A solid environmental material which is formed by the replacement of organic substances (including those in soils and sediments) with mineral material.
ENVO:00002170	compost	ENVO:0010003	agricultural environmental material			The aerobically decomposed remnants of organic materials.
ENVO:00002171	hay compost	ENVO:00002170	compost			
ENVO:00002176	contaminated sludge	ENVO:00002044	sludge			
ENVO:00002177	1,4-dioxane contaminated sludge	ENVO:00002176	contaminated sludge			
ENVO:00002179	intertidal sediment	ENVO:00002007	sediment			
ENVO:00002180	naphthalene enriched sediment	ENVO:00002202	organically enriched sediment			Organically enriched sediment which has increased levels of naphthalene.
ENVO:00002182	nitrobenzene enriched sediment	ENVO:00002202	organically enriched sediment			Organically enriched sediment which has increased levels of nitrobenzene.
ENVO:00002186	contaminated water	ENVO:00002006	liquid water	polluted water		
ENVO:00002191	animal litter	ENVO:00010483	environmental material			Straw or other material strewn in an animal's enclosure (e.g. a stable) for it to sleep on and to absorb its faeces and urine.
ENVO:00002192	poultry litter	ENVO:00002191	animal litter			
ENVO:00002193	pulp-bleaching waste water	ENVO:00002001	waste water			
ENVO:00002194	oil field production water	ENVO:00002006	liquid water			
ENVO:00002200	sea ice	ENVO:01001557	water-body-derived ice		envoPolar	Water ice which has formed by the freezing of sea water.
ENVO:00002201	cis-dichloroethane contaminated sediment	ENVO:00002202	organically enriched sediment			Organically enriched sediment which has increased levels of cis-dichloroethane.
ENVO:00002202	organically enriched sediment	ENVO:00002114	chemically enriched sediment			Chemically-enriched sediment which has increased levels of organic compounds.
ENVO:00002203	inorganically enriched sediment	ENVO:00002114	chemically enriched sediment			Chemically-enriched sediment which has increased levels of inorganic compounds.
ENVO:00002206	coal mine waste material	ENVO:00002267	industrial waste material	coal mine waste|coal refuse		
ENVO:00002207	self-heating coal mine waste material	ENVO:00002206	coal mine waste material	self-heating coal mine waste		
ENVO:00002209	saline lake sediment	ENVO:00000546	lake sediment	soda lake sediment		Saline lake sediment is sediment which covers the bottom of a saline lake.
ENVO:00002212	thermophilic granular sludge	ENVO:00002044	sludge			
ENVO:00002223	oligotrophic water	ENVO:00002006	liquid water			Water with a very low nutrient level.
ENVO:00002224	eutrophic water	ENVO:00002006	liquid water			Water with a high nutrient level.
ENVO:00002225	mesotrophic water	ENVO:00002006	liquid water			Water with a nutrient level intermediate between eutrophic and oligotrophic.
ENVO:00002228	pond water	ENVO:00002011	fresh water			
ENVO:00002229	arenosol	ENVO:00001998	soil	psamment|sandy soil		Arenosols are sandy soils, including both soils developed in residual sands after in situ weathering of usually quartz-rich sediments or rock, and soils developed in recently deposited sands such as dunes in deserts and beach lands.
ENVO:00002230	anthrosol	ENVO:00001998|ENVO:0010001	anthropogenic environmental material|soil			Anthrosols comprise soils that have been modified profoundly through human activities, such as addition of organic materials or household wastes, irrigation and cultivation.
ENVO:00002231	alisol	ENVO:00001998	soil			Alisols are soils that have a higher clay content in the subsoil than in the topsoil as a result of pedogenetic processes (especially clay migration) leading to an argic subsoil horizon. Alisols have a low base saturation at certain depths and high-activity clays throughout the argic horizon. They lack the albeluvic tonguing as in Albeluvisols. They occur predominantly in humid tropical, humid subtropical and warm temperate regions.
ENVO:00002232	andosol	ENVO:00001998	soil			Andosols are soils that develop in volcanic ejecta or glasses under almost any climate (except under hyperarid climate conditions). However, Andosols may also develop in other silicate-rich materials under acid weathering in humid and perhumid climates.
ENVO:00002233	albeluvisol	ENVO:00001998	soil			Albeluvisols are soils that have, beginning within 1 m of the soil surface, a clay illuviation horizon with an irregular or broken upper boundary resulting in tonguing of bleached soil material into the illuviation horizon.
ENVO:00002234	acrisol	ENVO:01001397	ultisol			Acrisols are soils that have a higher clay content in the subsoil than in the topsoil as a result of pedogenetic processes (especially clay migration) leading to an argic subsoil horizon. Acrisols have in certain depths a low base saturation and low-activity clays.
ENVO:00002235	cambisol	ENVO:00001998	soil			Cambisols combine soils with at least an incipient subsurface soil formation. Transformation of parent material is evident from structure formation and mostly brownish discoloration, increasing clay percentage, and/or carbonate removal.
ENVO:00002236	cryosol	ENVO:01001526	frozen soil	gelisol	envoPolar	Cryosols comprise mineral soils formed in a permafrost environment. Where water is present, it occurs primarily in the form of ice. Cryogenic processes are the dominant soil-forming processes.
ENVO:00002237	chernozem	ENVO:00001998	soil	black earth|boroll		Chernozems are soils with a thick black surface layer that is rich in organic matter.
ENVO:00002238	durisol	ENVO:00001998	soil			Durisols are associated mainly with old surfaces in arid and semi-arid environments and accommodate very shallow to moderately deep, moderately well- to well-drained soils that contain cemented secondary silica (SiO2) within 100 cm of the soil surface.
ENVO:00002239	calcisol	ENVO:00001998	soil	calcarosol		Calcisols are soils in which there is substantial secondary accumulation of lime. Calcisols are common in highly calcareous parent materials and widespread in arid and semi-arid environments.
ENVO:00002240	kastanozem	ENVO:00001998	soil			Kastanozems are dry grassland soils, among them the zonal soils of the short-grass steppe belt, south of the Eurasian tall-grass steppe belt with Chernozems. Kastanozems have a similar profile to that of Chernozems but the humus-rich surface horizon is thinner and not as dark as that of the Chernozems and they show more prominent accumulation of secondary carbonates.
ENVO:00002241	leptosol	ENVO:00001998	soil	gravelly soil|stony soil		Leptosols are very shallow soils over continuous rock and soils that are extremely gravelly and/or stony. Leptosols are azonal soils and particularly common in mountainous regions.
ENVO:00002242	lixisol	ENVO:00001998	soil			Lixisols are soils that have a higher clay content in the subsoil than in the topsoil as a result of pedogenetic processes (especially clay migration) leading to an argic subsoil horizon. Lixisols have a high base saturation and low-activity clays at certain depths.
ENVO:00002243	histosol	ENVO:00001998	soil			Histosols comprise soils formed in organic material. These vary from soils developed in predominantly moss peat in boreal, arctic and subarctic regions, via moss peat, reeds/ sedge peat (fen) and forest peat in temperate regions to mangrove peat and swamp forest peat in the humid tropics. Histosols are found at all altitudes, but the vast majority occurs in lowlands.
ENVO:00002244	gleysol	ENVO:00001998	soil	gley soil		Gleysols are wetland soils that, unless drained, are saturated with groundwater for long enough periods to develop a characteristic gleyic colour pattern. This pattern is essentially made up of reddish, brownish or yellowish colours at ped surfaces and/or in the upper soil layer or layers, in combination with greyish/bluish colours inside the peds and/or deeper in the soil.
ENVO:00002245	gypsisol	ENVO:00001998	soil			Gypsisols are soils with substantial secondary accumulation of gypsum (calcium sulfate). These soils are found in the driest parts of the arid climate zone.
ENVO:00002246	ferralsol	ENVO:00001998	soil	oxisol		Ferralsols represent the classical, deeply weathered, red or yellow soils of the humid tropics. These soils have diffuse horizon boundaries, a clay assemblage dominated by low-activity clays (mainly kaolinite) and a high content of sesquioxides.
ENVO:00002247	nitisol	ENVO:00001998	soil			Nitisols are deep, well-drained, red, tropical soils with diffuse horizon boundaries and a subsurface horizon with more than 30 percent clay and moderate to strong angular blocky structure elements that easily fall apart into characteristic shiny, polyhedric (nutty) elements. Weathering is relatively advanced but Nitisols are far more productive than most other red, tropical soils.
ENVO:00002248	luvisol	ENVO:00001998	soil			Luvisols are soils that have a higher clay content in the subsoil than in the topsoil as a result of pedogenetic processes (especially clay migration) leading to an argic subsoil horizon. Luvisols have high-activity clays throughout the argic horizon and a high base saturation at certain depths.
ENVO:00002249	phaeozem	ENVO:00001998	soil			Phaeozems accommodate soils of relatively wet grassland and forest regions in moderately continental climates. Phaeozems are much like Chernozems and Kastanozems but are leached more intensively. Consequently, they have dark, humus rich surface horizons that, in comparison with Chernozems and Kastanozems, are less rich in bases. Phaeozems may or may not have secondary carbonates but have a high base saturation in the upper metre of the soil.
ENVO:00002250	plinthosol	ENVO:00001998	soil			Plinthosols are soils with plinthite, petroplinthite or pisoliths. Plinthite is an Fe-rich (in some cases also Mn-rich), humus-poor mixture of kaolinitic clay (and other products of strong weathering such as gibbsite) with quartz and other constituents that changes irreversibly to a layer with hard nodules, a hardpan or irregular aggregates on exposure to repeated wetting and drying. Petroplinthite is a continuous, fractured or broken sheet of connected, strongly cemented to indurated nodules or mottles. Pisoliths are discrete strongly cemented to indurated nodules. Both petroplinthite and pisoliths develop from plinthite by hardening.
ENVO:00002251	planosol	ENVO:00001998	soil			Planosols are soils with a light-coloured, surface horizon that shows signs of periodic water stagnation and abruptly overlies a dense, slowly permeable subsoil with significantly more clay than the surface horizon.
ENVO:00002252	solonchak	ENVO:00001998	soil			Solonchaks are soils that have a high concentration of soluble salts at some time in the year. Solonchaks are largely confined to the arid and semi-arid climate zones and to coastal regions in all climates.
ENVO:00002253	umbrisol	ENVO:00001998	soil			Umbrisols are soils in which organic matter has accumulated within the mineral surface soil (in most cases with low base saturation) to the extent that it significantly affects the behaviour and utilization of the soil.
ENVO:00002254	vertisol	ENVO:00001998	soil			A soil in which there is a high content of expansive clay known as montmorillonite that forms deep cracks in drier seasons or years. Alternate shrinking and swelling causes self-mulching, where the soil material consistently mixes itself, causing vertisols to have an extremely deep A horizon and no B horizon.
ENVO:00002255	solonetz	ENVO:00001998	soil			Solonetz are soils with a dense, strongly structured, clayey subsurface horizon that has a high proportion of adsorbed Na and/or Mg ions. Solonetz that contain free soda (Na2CO3) are strongly alkaline (field pH > 8.5).
ENVO:00002256	regosol	ENVO:00001998	soil			Regosols form a taxonomic remnant group containing all soils that could not be accommodated in any of the other RSGs. In practice, Regosols are very weakly developed mineral soils in unconsolidated materials that do not have a mollic or umbric horizon, are not very shallow or very rich in gravels (Leptosols), sandy (Arenosols) or with fluvic materials (Fluvisols). Regosols are extensive in eroding lands, particularly in arid and semi-arid areas and in mountainous terrain.
ENVO:00002257	podzol	ENVO:00001998	soil	podosolic soil|podsol		Podzols are soils with a typically ash-grey upper subsurface horizon, bleached by loss of organic matter and iron oxides, on top of a dark accumulation horizon with brown, reddish or black illuviated humus and/or reddish Fe compounds. Podzols occur in humid areas in the boreal and temperate zones and locally also in the tropics.
ENVO:00002258	loam	ENVO:00001998	soil			A soil composed of sand, silt, and clay in relatively even concentration (about 40-40-20% concentration respectively).
ENVO:00002259	agricultural soil	ENVO:00001998	soil			
ENVO:00002260	dune soil	ENVO:00001998	soil			
ENVO:00002261	forest soil	ENVO:00001998	soil			A portion of soil which is found in a forested area.
ENVO:00002262	clay soil	ENVO:00001998	soil			
ENVO:00002263	garden soil	ENVO:00001998	soil			A portion of soil which is found in a garden.
ENVO:00002264	waste material	ENVO:00010483	environmental material			A material which is not the desired output of a process and which is typically the input of a process which removes it from its producer (e.g. a disposal process).
ENVO:00002266	chicken breeding waste material	ENVO:01000371	agricultural waste material	chicken breeding waste|chicken yard waste		
ENVO:00002267	industrial waste material	ENVO:00002264	waste material	industrial waste		Industrial wastes are liquid, solid and gaseous wastes originating from the manufacture of specific products.
ENVO:00002273	fluvisol	ENVO:00001998	soil			Fluvisols accommodate genetically young, azonal soils in alluvial deposits.
ENVO:00002274	stagnosol	ENVO:00001998	soil			Stagnosols are soils with a perched water table showing redoximorphic features caused by surface water. Stagnosols are periodically wet and mottled in the topsoil and subsoil, with or without concretions and/or bleaching.
ENVO:00002275	technosol	ENVO:00001998	soil			Technosols are soils whose properties and pedogenesis are dominated by their technical origin. They contain a significant amount of artefacts (something in the soil recognizably made or extracted from the earth by humans), or are sealed by technic hard rock (material created by humans, having properties unlike natural rock). They include soils from wastes (landfills, sludge, cinders, mine spoils and ashes), pavements with their underlying unconsolidated materials, soils with geomembranes and constructed soils in human-made materials.
ENVO:00002276	animal waste material	ENVO:00002873	organic waste material	animal waste		
ENVO:00002869	hay	ENVO:0010003	agricultural environmental material			Hay is grass, legumes or other herbaceous plants that have been cut, dried, and stored for use as animal fodder, particularly for grazing livestock such as cattle, horses, goats, and sheep.
ENVO:00002870	adobe	ENVO:0010001|ENVO:01000814	anthropogenic environmental material|solid environmental material			A natural building material mode from sand, clay, water, and some kind of fibrous or organic material (sticks, straw, and/or manure).
ENVO:00002871	alluvial soil	ENVO:00001998	soil			Soil which has been eroded and influenced by flowing water and redeposited in a non-marine setting.
ENVO:00002872	bagasse	ENVO:00002264	waste material	sugarcane bagasse		The biomass remaining after sugarcane stalks are crushed to extract their juice.
ENVO:00002873	organic waste material	ENVO:01000373	biological waste material	organic waste		
ENVO:00002875	oil contaminated soil	ENVO:00002116	contaminated soil			Soil which has elevated concentrations of oil.
ENVO:00002982	clay	ENVO:00010483	environmental material			A group of hydrous aluminium phyllosilicate (phyllosilicates being a subgroup of silicate minerals) minerals (see clay minerals), that are typically less than 2 micrometres in diameter. Clay consists of a variety of phyllosilicate minerals rich in silicon and aluminium oxides and hydroxides which include variable amounts of structural water.
ENVO:00002983	fuel oil	ENVO:00002985	oil	furnace oil|heavy oil|marine fuel		An oil which 1) is liquid at room temperature (approximately 20 degrees Celsius) 2) is intended to be burned in a furnace or boiler for the generation of heat or used in an engine for the generation of power, 3) is obtained from petroleum distillation, either as a distillate or a residue, 4) composed of long hydrocarbon chains, particularly alkanes, cycloalkanes and aromatics.
ENVO:00002984	petroleum	ENVO:00002985	oil	crude oil		A naturally occurring flammable liquid consisting of a complex mixture of hydrocarbons of various molecular weights and other liquid organic compounds, that are found in geologic formations beneath the planetary surfaces.
ENVO:00002985	oil	ENVO:01000815|ENVO:2000045	hydrocarbon-based environmental material|liquid environmental material			A nonpolar, hydrophobic, and lipophilic material which is a viscous liquid at ambient temperatures (about 20 degrees Celsius) or slightly warmer.
ENVO:00003030	silage	ENVO:0010003	agricultural environmental material			A fermented, high-moisture forage that can be fed to ruminants.
ENVO:00003031	animal manure	ENVO:00010483	environmental material			
ENVO:00003032	fresh animal manure	ENVO:00003031	animal manure			
ENVO:00003033	mushroom compost	ENVO:00002170	compost			A compost which generally consists of a combination of wheat straw, dried blood, horse manure and ground chalk, composted together and is the residual compost waste generated by industrial mushroom production.
ENVO:00003044	brine	ENVO:00002012	hypersaline water		envoPolar	Water saturated or nearly saturated with salt (NaCl).
ENVO:00003045	bacon curing brine	ENVO:00003044	brine			
ENVO:00003064	drinking water	ENVO:00002011	fresh water	potable water		Drinking water is water which may be consumed by humans with no adverse effects on their health.
ENVO:00003065	distilled water	ENVO:00002006	liquid water			
ENVO:00003071	grass silage	ENVO:00003030	silage			
ENVO:00003076	glue	ENVO:0010001	anthropogenic environmental material	adhesive|mucilage|paste		Glue is any substance applied to the surfaces of materials that binds them together and resists separation.
ENVO:00003081	metal contaminated soil	ENVO:00002116	contaminated soil			Soil which has elevated concentrations of metals.
ENVO:00003082	enriched soil	ENVO:00001998	soil			A portion of enriched soil is a portion of soil with elevated levels of some material entity.
ENVO:00003083	sarcosine enriched soil	ENVO:00003082	enriched soil			A portion of sarcosine enriched soil is a portion of soil with elevated levels of sarcosine.
ENVO:00003084	trimethylamine enriched soil	ENVO:00003082	enriched soil			A portion of trimethylamine enriched soil is a portion of soil with elevated levels of trimethylamine.
ENVO:00003085	skatole enriched soil	ENVO:00003082	enriched soil			A portion of skatole enriched soil is a portion of soil with elevated levels of skatole.
ENVO:00003086	ethanol enriched soil	ENVO:00003082	enriched soil			A portion of ethanol enriched soil is a portion of soil with elevated levels of ethanol.
ENVO:00003087	acetamide enriched soil	ENVO:00003082	enriched soil			A portion of acetamide enriched soil is a portion of soil with elevated levels of acetamide.
ENVO:00003088	pantothenate enriched soil	ENVO:00003082	enriched soil			A portion of pantothenate enriched soil is a portion of soil with elevated levels of pantothenate.
ENVO:00003089	testosterone enriched soil	ENVO:00003082	enriched soil			A portion of testosterone enriched soil is a portion of soil with elevated levels of testosterone.
ENVO:00003090	kynurenate enriched soil	ENVO:00003082	enriched soil			A portion of kynurenate enriched soil is a portion of soil with elevated levels of kynurenate.
ENVO:00003091	threonine enriched soil	ENVO:00003082	enriched soil			A portion of threonine enriched soil is a portion of soil with elevated levels of threonine.
ENVO:00003092	salicylate enriched soil	ENVO:00003082	enriched soil			A portion of salicylate enriched soil is a portion of soil with elevated levels of salicylate.
ENVO:00003093	poly-beta-hydroxybutyrate enriched soil	ENVO:00003082	enriched soil			A portion of poly-beta-hydroxybutyrate enriched soil is a portion of soil with elevated levels of poly-beta-hydroxybutyrate.
ENVO:00003094	L-(+)-tartrate enriched soil	ENVO:00003082	enriched soil			A portion of L-(+)-tartrate enriched soil is a portion of soil with elevated levels of L-(+)-tartrate.
ENVO:00003095	quinate enriched soil	ENVO:00003082	enriched soil			A portion of quinate enriched soil is a portion of soil with elevated levels of quinate.
ENVO:00003096	tap water	ENVO:00002011	fresh water			
ENVO:00003097	bore hole water	ENVO:00002006	liquid water			
ENVO:00003859	horse manure	ENVO:00003031	animal manure			
ENVO:00003860	pig manure	ENVO:00003031	animal manure			Manure which is primarily composed of pig feces.
ENVO:00003869	straw	ENVO:0010003	agricultural environmental material			An agricultural byproduct, the dry stalk of a cereal plant, after the nutrient grain or seed has been removed.
ENVO:00003870	rice straw	ENVO:00003869	straw			
ENVO:00003884	farmyard manure	ENVO:00003031	animal manure			
ENVO:00003900	rye grass silage	ENVO:00003071	grass silage			
ENVO:00003903	aviation fuel	ENVO:00002985	oil	jet fuel		
ENVO:00003908	poultry deep litter	ENVO:00002192	poultry litter			
ENVO:00003914	chalk soil	ENVO:00003082	enriched soil			
ENVO:00003927	stable manure	ENVO:00003031	animal manure			
ENVO:00003930	scum	ENVO:00010483	environmental material			A layer of impurities that accumulates at the surface of a liquid (especially water or molten metal).
ENVO:00003965	anaerobic digester sludge	ENVO:00002129	anaerobic sludge			
ENVO:00003978	potato silage	ENVO:00003030	silage			
ENVO:00003982	travertine	ENVO:00002053	limestone			A natural chemical precipitate of carbonate minerals; typically aragonite, but often recrystallized to or primarily calcite; which is deposited from the water of mineral springs (especially hot springs) or streams saturated with calcium carbonate.
ENVO:00005738	foam	ENVO:00010483	environmental material			
ENVO:00005739	sea foam	ENVO:00005738	foam			
ENVO:00005740	paddy field soil	ENVO:00002259	agricultural soil	rice paddy soil		
ENVO:00005741	alpine soil	ENVO:00001998	soil		envoPolar	
ENVO:00005742	arable soil	ENVO:00001998	soil		envoMeo	
ENVO:00005743	roadside soil	ENVO:00001998	soil			A portion of soil which is found in a roadside area.
ENVO:00005744	allotment garden soil	ENVO:00002263	garden soil			Soil which is part of an allotment garden.
ENVO:00005746	savanna soil	ENVO:00005750	grassland soil			A portion of soil which is found in a savanna.
ENVO:00005747	compost soil	ENVO:00001998	soil			
ENVO:00005748	dry soil	ENVO:00001998	soil			Soil which has little to no water content and in which minerals and other soluble chemical entities have either bonded or become adsorbed to sold particles due to insufficient water availability.
ENVO:00005749	farm soil	ENVO:00001998	soil			A portion of soil which is part of a cropland or a rangeland biome.
ENVO:00005750	grassland soil	ENVO:00001998	soil			A portion of soil which is found in a grassland.
ENVO:00005751	jungle soil	ENVO:00001998	soil			Soil which is part of a densely forested area subject to tropical climate patterns.
ENVO:00005752	sawah soil	ENVO:00001998	soil			
ENVO:00005753	urea enriched soil	ENVO:00003082	enriched soil			A portion of urea enriched soil is a portion of soil with elevated levels of urea.
ENVO:00005754	fertilized soil	ENVO:00001998	soil			
ENVO:00005755	field soil	ENVO:00001998	soil			
ENVO:00005756	lawn soil	ENVO:00001998	soil			
ENVO:00005757	bacteria enriched soil	ENVO:00003082	enriched soil			A portion of bacteria enriched soil is a portion of soil with elevated bacterial abundance.
ENVO:00005758	alluvial swamp soil	ENVO:00002871	alluvial soil			A portion of alluvial soil which is part of a swamp ecosystem.
ENVO:00005759	alluvial paddy field soil	ENVO:00002871|ENVO:00005740	alluvial soil|paddy field soil			
ENVO:00005760	burned soil	ENVO:00001998	soil	burnt soil		
